PROCESS_DT,DLVR_STORE_SIDO,DLVR_STORE_INDUTY_NM,GOODS_AMOUNT
2020-01-23 00:00:00,경기도,중식,15316000
2020-01-23 00:00:00,경기도,찜탕,17933450
2020-01-23 00:00:00,경기도,치킨,75252700
2020-01-23 00:00:00,경기도,카페/디저트,16314100
2020-01-23 00:00:00,경기도,패스트푸드,14761460
2020-01-23 00:00:00,경기도,피자,18627960
2020-01-23 00:00:00,경기도,한식,50763800
2020-01-23 00:00:00,경기도,회,13252600
2020-01-24 00:00:00,경기도,도시락,2153900
2020-01-24 00:00:00,경기도,돈까스/일식,18056300
2020-01-24 00:00:00,경기도,배달전문업체,4071200
2020-01-24 00:00:00,경기도,분식,19909500
2020-01-24 00:00:00,경기도,심부름,353000
2020-01-24 00:00:00,경기도,아시안/양식,6484900
2020-01-24 00:00:00,경기도,야식,17242600
2020-01-24 00:00:00,경기도,족발/보쌈,35848800
2020-01-24 00:00:00,경기도,중식,13398500
2020-01-24 00:00:00,경기도,찜탕,16960211
2020-01-24 00:00:00,경기도,치킨,55492200
2020-01-24 00:00:00,경기도,카페/디저트,21200530
2020-01-24 00:00:00,경기도,패스트푸드,12119460
2020-01-24 00:00:00,경기도,피자,18008810
2020-01-24 00:00:00,경기도,한식,35101400
2020-01-24 00:00:00,경기도,회,15732400
2020-01-25 00:00:00,경기도,돈까스/일식,10850100
2020-01-25 00:00:00,경기도,배달전문업체,4009200
2020-01-25 00:00:00,경기도,분식,11284700
2020-01-25 00:00:00,경기도,심부름,65500
2020-01-25 00:00:00,경기도,아시안/양식,4048000
2020-01-25 00:00:00,경기도,야식,17704600
2020-01-25 00:00:00,경기도,족발/보쌈,27876601
2020-01-25 00:00:00,경기도,중식,7055200
2020-01-25 00:00:00,경기도,찜탕,9752450
2020-01-25 00:00:00,경기도,치킨,48203000
2020-01-25 00:00:00,경기도,카페/디저트,21280990
2020-01-25 00:00:00,경기도,패스트푸드,7619800
2020-01-25 00:00:00,경기도,피자,21789605
2020-01-25 00:00:00,경기도,한식,21314400
2020-01-25 00:00:00,경기도,회,15147600
2020-01-26 00:00:00,경기도,도시락,1250300
2020-01-26 00:00:00,경기도,돈까스/일식,21732600
2020-01-26 00:00:00,경기도,배달전문업체,4306200
2020-01-26 00:00:00,경기도,분식,31418900
2020-01-26 00:00:00,경기도,심부름,63000
2020-01-26 00:00:00,경기도,아시안/양식,6923590
2020-01-26 00:00:00,경기도,야식,22824108
2020-01-26 00:00:00,경기도,족발/보쌈,51008100
2020-01-26 00:00:00,경기도,중식,17079100
2020-01-26 00:00:00,경기도,찜탕,18656900
2020-01-26 00:00:00,경기도,치킨,78287000
2020-01-26 00:00:00,경기도,카페/디저트,20452700
2020-01-26 00:00:00,경기도,패스트푸드,16225100
2020-01-26 00:00:00,경기도,피자,24603330
2020-01-26 00:00:00,경기도,한식,39866500
2020-01-26 00:00:00,경기도,회,17700500
2020-01-27 00:00:00,경기도,도시락,2029150
2020-01-27 00:00:00,경기도,돈까스/일식,24642200
2020-01-27 00:00:00,경기도,배달전문업체,4498200
2020-01-27 00:00:00,경기도,분식,35171300
2020-01-27 00:00:00,경기도,심부름,224600
2020-01-27 00:00:00,경기도,아시안/양식,8579770
2020-01-27 00:00:00,경기도,야식,21255300
2020-01-27 00:00:00,경기도,족발/보쌈,48976250
2020-01-27 00:00:00,경기도,중식,14716400
2020-01-27 00:00:00,경기도,찜탕,23304850
2020-01-27 00:00:00,경기도,치킨,83488849
2020-01-27 00:00:00,경기도,카페/디저트,27990050
2020-01-27 00:00:00,경기도,패스트푸드,18476240
2020-01-27 00:00:00,경기도,피자,28506100
2020-01-27 00:00:00,경기도,한식,53043700
2020-01-27 00:00:00,경기도,회,10552700
2020-01-28 00:00:00,경기도,도시락,2902580
2020-01-28 00:00:00,경기도,돈까스/일식,20614000
2020-01-28 00:00:00,경기도,배달전문업체,3585000
2020-01-28 00:00:00,경기도,분식,24565400
2020-01-28 00:00:00,경기도,심부름,509900
2020-01-28 00:00:00,경기도,아시안/양식,5415590
2020-01-28 00:00:00,경기도,야식,16855400
2020-01-28 00:00:00,경기도,족발/보쌈,33242850
2020-01-28 00:00:00,경기도,중식,7843800
2020-01-28 00:00:00,경기도,찜탕,15309850
2020-01-28 00:00:00,경기도,치킨,54473100
2020-01-28 00:00:00,경기도,카페/디저트,15059520
2020-01-28 00:00:00,경기도,패스트푸드,14040400
2020-01-28 00:00:00,경기도,피자,13162970
2020-01-28 00:00:00,경기도,한식,45648700
2020-01-28 00:00:00,경기도,회,7650500
2020-01-29 00:00:00,경기도,도시락,3006750
2020-01-29 00:00:00,경기도,돈까스/일식,23064800
2020-01-29 00:00:00,경기도,배달전문업체,4378700
2020-01-29 00:00:00,경기도,분식,30130699
2020-01-29 00:00:00,경기도,심부름,1152300
2020-01-29 00:00:00,경기도,아시안/양식,6687200
2020-01-29 00:00:00,경기도,야식,15592800
2020-01-29 00:00:00,경기도,족발/보쌈,33739050
2020-01-29 00:00:00,경기도,중식,10112100
2020-01-29 00:00:00,경기도,찜탕,16391300
2020-01-29 00:00:00,경기도,치킨,58916801
2020-01-29 00:00:00,경기도,카페/디저트,15068750
2020-01-29 00:00:00,경기도,패스트푸드,13068600
2020-01-29 00:00:00,경기도,피자,14226640
2020-01-29 00:00:00,경기도,한식,43149700
2020-01-29 00:00:00,경기도,회,7105700
2020-01-30 00:00:00,경기도,도시락,3174500
2020-01-30 00:00:00,경기도,돈까스/일식,22960300
2020-01-30 00:00:00,경기도,배달전문업체,4310800
2020-01-30 00:00:00,경기도,분식,31117200
2020-01-30 00:00:00,경기도,심부름,154000
2020-01-30 00:00:00,경기도,아시안/양식,6675480
2020-01-30 00:00:00,경기도,야식,17987400
2020-01-30 00:00:00,경기도,족발/보쌈,39892050
2020-01-30 00:00:00,경기도,중식,10024200
2020-01-30 00:00:00,경기도,찜탕,16421050
2020-01-30 00:00:00,경기도,치킨,60374500
2020-01-30 00:00:00,경기도,카페/디저트,17091750
2020-01-30 00:00:00,경기도,패스트푸드,13807800
2020-01-30 00:00:00,경기도,피자,15384810
2020-01-30 00:00:00,경기도,한식,47168500
2020-01-30 00:00:00,경기도,회,8012100
2020-01-31 00:00:00,경기도,도시락,2864620
2020-01-31 00:00:00,경기도,돈까스/일식,27174900
2020-01-31 00:00:00,경기도,배달전문업체,5564200
2020-01-31 00:00:00,경기도,분식,36037800
2020-01-31 00:00:00,경기도,심부름,688600
2020-01-31 00:00:00,경기도,아시안/양식,6917700
2020-01-31 00:00:00,경기도,야식,23186901
2020-01-31 00:00:00,경기도,족발/보쌈,61472200
2020-01-31 00:00:00,경기도,중식,13244400
2020-01-31 00:00:00,경기도,찜탕,19379500
2020-01-31 00:00:00,경기도,치킨,101657701
2020-01-31 00:00:00,경기도,카페/디저트,20431453
2020-01-31 00:00:00,경기도,패스트푸드,14050600
2020-01-31 00:00:00,경기도,피자,22895710
2020-01-31 00:00:00,경기도,한식,47544500
2020-01-31 00:00:00,경기도,회,12312600
2020-02-01 00:00:00,경기도,도시락,2668939
2020-02-01 00:00:00,경기도,돈까스/일식,35199000
2020-02-01 00:00:00,경기도,배달전문업체,6150300
2020-02-01 00:00:00,경기도,분식,40470508
2020-02-01 00:00:00,경기도,심부름,270400
2020-02-01 00:00:00,경기도,아시안/양식,10721580
2020-02-01 00:00:00,경기도,야식,28479800
2020-02-01 00:00:00,경기도,족발/보쌈,77942351
2020-02-01 00:00:00,경기도,중식,18561700
2020-02-01 00:00:00,경기도,찜탕,27074605
2020-02-01 00:00:00,경기도,치킨,103004000
2020-02-01 00:00:00,경기도,카페/디저트,30700000
2020-02-01 00:00:00,경기도,패스트푸드,20805120
2020-02-01 00:00:00,경기도,피자,27658010
2020-02-01 00:00:00,경기도,한식,61062902
2020-02-01 00:00:00,경기도,회,18766200
2020-02-02 00:00:00,경기도,도시락,1877650
2020-02-02 00:00:00,경기도,돈까스/일식,31727600
2020-02-02 00:00:00,경기도,배달전문업체,6319900
2020-02-02 00:00:00,경기도,분식,41205100
2020-02-02 00:00:00,경기도,심부름,1461600
2020-02-02 00:00:00,경기도,아시안/양식,9962960
2020-02-02 00:00:00,경기도,야식,21919900
2020-02-02 00:00:00,경기도,족발/보쌈,67076300
2020-02-02 00:00:00,경기도,중식,16983000
2020-02-02 00:00:00,경기도,찜탕,29595400
2020-02-02 00:00:00,경기도,치킨,95440800
2020-02-02 00:00:00,경기도,카페/디저트,34444650
2020-02-02 00:00:00,경기도,패스트푸드,21924220
2020-02-02 00:00:00,경기도,피자,31481130
2020-02-02 00:00:00,경기도,한식,66850000
2020-02-02 00:00:00,경기도,회,16271200
2020-02-03 00:00:00,경기도,도시락,4530470
2020-02-03 00:00:00,경기도,돈까스/일식,24979400
2020-02-03 00:00:00,경기도,배달전문업체,5612300
2020-02-03 00:00:00,경기도,분식,39814000
2020-02-03 00:00:00,경기도,심부름,565900
2020-02-03 00:00:00,경기도,아시안/양식,7208380
2020-02-03 00:00:00,경기도,야식,15506799
2020-02-03 00:00:00,경기도,족발/보쌈,43480150
2020-02-03 00:00:00,경기도,중식,12190401
2020-02-03 00:00:00,경기도,찜탕,15940450
2020-02-03 00:00:00,경기도,치킨,69150695
2020-02-03 00:00:00,경기도,카페/디저트,19461600
2020-02-03 00:00:00,경기도,패스트푸드,16948780
2020-02-03 00:00:00,경기도,피자,21509320
2020-02-03 00:00:00,경기도,한식,50160800
2020-02-03 00:00:00,경기도,회,7275200
2020-02-04 00:00:00,경기도,도시락,3231810
2020-02-04 00:00:00,경기도,돈까스/일식,26158802
2020-02-04 00:00:00,경기도,배달전문업체,5518300
2020-02-04 00:00:00,경기도,분식,37799100
2020-02-04 00:00:00,경기도,심부름,503600
2020-02-04 00:00:00,경기도,아시안/양식,6803180
2020-02-04 00:00:00,경기도,야식,22314900
2020-02-04 00:00:00,경기도,족발/보쌈,53141050
2020-02-04 00:00:00,경기도,중식,11788900
2020-02-04 00:00:00,경기도,찜탕,17136750
2020-02-04 00:00:00,경기도,치킨,85971651
2020-02-04 00:00:00,경기도,카페/디저트,18853240
2020-02-04 00:00:00,경기도,패스트푸드,20504000
2020-02-04 00:00:00,경기도,피자,21412938
2020-02-04 00:00:00,경기도,한식,52509400
2020-02-04 00:00:00,경기도,회,9869700
2020-02-05 00:00:00,경기도,도시락,4105640
2020-02-05 00:00:00,경기도,돈까스/일식,29306200
2020-02-05 00:00:00,경기도,배달전문업체,5920400
2020-02-05 00:00:00,경기도,분식,44635050
2020-02-05 00:00:00,경기도,심부름,137800
2020-02-05 00:00:00,경기도,아시안/양식,7163290
2020-02-05 00:00:00,경기도,야식,21241200
2020-02-05 00:00:00,경기도,족발/보쌈,59884500
2020-02-05 00:00:00,경기도,중식,14092102
2020-02-05 00:00:00,경기도,찜탕,22962300
2020-02-05 00:00:00,경기도,치킨,94981900
2020-02-05 00:00:00,경기도,카페/디저트,21469800
2020-02-05 00:00:00,경기도,패스트푸드,20706780
2020-02-05 00:00:00,경기도,피자,24777250
2020-02-05 00:00:00,경기도,한식,57704700
2020-02-05 00:00:00,경기도,회,11224400
2020-02-06 00:00:00,경기도,도시락,4045660
2020-02-06 00:00:00,경기도,돈까스/일식,26460300
2020-02-06 00:00:00,경기도,배달전문업체,7002100
2020-02-06 00:00:00,경기도,분식,42278900
2020-02-06 00:00:00,경기도,심부름,433700
2020-02-06 00:00:00,경기도,아시안/양식,6873390
2020-02-06 00:00:00,경기도,야식,21599100
2020-02-06 00:00:00,경기도,족발/보쌈,57397900
2020-02-06 00:00:00,경기도,중식,14015200
2020-02-06 00:00:00,경기도,찜탕,20895752
2020-02-06 00:00:00,경기도,치킨,92468708
2020-02-06 00:00:00,경기도,카페/디저트,22465800
2020-02-06 00:00:00,경기도,패스트푸드,20448499
2020-02-06 00:00:00,경기도,피자,24964470
2020-02-06 00:00:00,경기도,한식,60513500
2020-02-06 00:00:00,경기도,회,10597600
2020-02-07 00:00:00,경기도,도시락,4694110
2020-02-07 00:00:00,경기도,돈까스/일식,27138300
2020-02-07 00:00:00,경기도,배달전문업체,5006400
2020-02-07 00:00:00,경기도,분식,36456400
2020-02-07 00:00:00,경기도,심부름,249900
2020-02-07 00:00:00,경기도,아시안/양식,7589760
2020-02-07 00:00:00,경기도,야식,23714400
2020-02-07 00:00:00,경기도,족발/보쌈,58849100
2020-02-07 00:00:00,경기도,중식,14468900
2020-02-07 00:00:00,경기도,찜탕,20382550
2020-02-07 00:00:00,경기도,치킨,95064201
2020-02-07 00:00:00,경기도,카페/디저트,23485900
2020-02-07 00:00:00,경기도,패스트푸드,15992200
2020-02-07 00:00:00,경기도,피자,20956330
2020-02-07 00:00:00,경기도,한식,54336901
2020-02-07 00:00:00,경기도,회,16068600
2020-02-08 00:00:00,경기도,도시락,3987300
2020-02-08 00:00:00,경기도,돈까스/일식,33116000
2020-02-08 00:00:00,경기도,배달전문업체,5619300
2020-02-08 00:00:00,경기도,분식,42366012
2020-02-08 00:00:00,경기도,심부름,309200
2020-02-08 00:00:00,경기도,아시안/양식,9646980
2020-02-08 00:00:00,경기도,야식,29131500
2020-02-08 00:00:00,경기도,족발/보쌈,77503300
2020-02-08 00:00:00,경기도,중식,20428800
2020-02-08 00:00:00,경기도,찜탕,27944250
2020-02-08 00:00:00,경기도,치킨,106543950
2020-02-08 00:00:00,경기도,카페/디저트,36051550
2020-02-08 00:00:00,경기도,패스트푸드,20514300
2020-02-08 00:00:00,경기도,피자,26711225
2020-02-08 00:00:00,경기도,한식,61540750
2020-02-08 00:00:00,경기도,회,20991700
2020-02-09 00:00:00,경기도,도시락,2377070
2020-02-09 00:00:00,경기도,돈까스/일식,30956000
2020-02-09 00:00:00,경기도,배달전문업체,6983000
2020-02-09 00:00:00,경기도,분식,42067400
2020-02-09 00:00:00,경기도,심부름,1140800
2020-02-09 00:00:00,경기도,아시안/양식,12644190
2020-02-09 00:00:00,경기도,야식,23802801
2020-02-09 00:00:00,경기도,족발/보쌈,65079500
2020-02-09 00:00:00,경기도,중식,20666800
2020-02-09 00:00:00,경기도,찜탕,29294100
2020-02-09 00:00:00,경기도,치킨,103282101
2020-02-09 00:00:00,경기도,카페/디저트,36404700
2020-02-09 00:00:00,경기도,패스트푸드,24091300
2020-02-09 00:00:00,경기도,피자,31077535
2020-02-09 00:00:00,경기도,한식,67819300
2020-02-09 00:00:00,경기도,회,15915000
2020-02-10 00:00:00,경기도,도시락,4624730
2020-02-10 00:00:00,경기도,돈까스/일식,23082500
2020-02-10 00:00:00,경기도,배달전문업체,4684800
2020-02-10 00:00:00,경기도,분식,29169801
2020-02-10 00:00:00,경기도,심부름,686000
2020-02-10 00:00:00,경기도,아시안/양식,8662090
2020-02-10 00:00:00,경기도,야식,17546200
2020-02-10 00:00:00,경기도,족발/보쌈,36569300
2020-02-10 00:00:00,경기도,중식,12242600
2020-02-10 00:00:00,경기도,찜탕,18523050
2020-02-10 00:00:00,경기도,치킨,71489100
2020-02-10 00:00:00,경기도,카페/디저트,21249200
2020-02-10 00:00:00,경기도,패스트푸드,15385400
2020-02-10 00:00:00,경기도,피자,17323205
2020-02-10 00:00:00,경기도,한식,50240000
2020-02-10 00:00:00,경기도,회,9774301
2020-02-11 00:00:00,경기도,도시락,3035600
2020-02-11 00:00:00,경기도,돈까스/일식,25286500
2020-02-11 00:00:00,경기도,배달전문업체,5129900
2020-02-11 00:00:00,경기도,분식,27725000
2020-02-11 00:00:00,경기도,심부름,525200
2020-02-11 00:00:00,경기도,아시안/양식,6768970
2020-02-11 00:00:00,경기도,야식,19541700
2020-02-11 00:00:00,경기도,족발/보쌈,37339400
2020-02-11 00:00:00,경기도,중식,12375500
2020-02-11 00:00:00,경기도,찜탕,16434700
2020-02-11 00:00:00,경기도,치킨,62426300
2020-02-11 00:00:00,경기도,카페/디저트,20580001
2020-02-11 00:00:00,경기도,패스트푸드,16498500
2020-02-11 00:00:00,경기도,피자,14198745
2020-02-11 00:00:00,경기도,한식,49037800
2020-02-11 00:00:00,경기도,회,9597200
2020-02-12 00:00:00,경기도,도시락,2911500
2020-02-12 00:00:00,경기도,돈까스/일식,27027100
2020-02-12 00:00:00,경기도,배달전문업체,5060300
2020-02-12 00:00:00,경기도,분식,33795900
2020-02-12 00:00:00,경기도,심부름,331900
2020-02-12 00:00:00,경기도,아시안/양식,8481290
2020-02-12 00:00:00,경기도,야식,19648100
2020-02-12 00:00:00,경기도,족발/보쌈,48568250
2020-02-12 00:00:00,경기도,중식,13955000
2020-02-12 00:00:00,경기도,찜탕,20276100
2020-02-12 00:00:00,경기도,치킨,78319710
2020-02-12 00:00:00,경기도,카페/디저트,22593250
2020-02-12 00:00:00,경기도,패스트푸드,14653900
2020-02-12 00:00:00,경기도,피자,20125420
2020-02-12 00:00:00,경기도,한식,55636700
2020-02-12 00:00:00,경기도,회,9284700
2020-02-13 00:00:00,경기도,도시락,3426530
2020-02-13 00:00:00,경기도,돈까스/일식,25655900
2020-02-13 00:00:00,경기도,배달전문업체,4870000
2020-02-13 00:00:00,경기도,분식,29538500
2020-02-13 00:00:00,경기도,심부름,424500
2020-02-13 00:00:00,경기도,아시안/양식,7391300
2020-02-13 00:00:00,경기도,야식,19499400
2020-02-13 00:00:00,경기도,족발/보쌈,42522400
2020-02-13 00:00:00,경기도,중식,13608801
2020-02-13 00:00:00,경기도,찜탕,16266100
2020-02-13 00:00:00,경기도,치킨,69571500
2020-02-13 00:00:00,경기도,카페/디저트,19839220
2020-02-13 00:00:00,경기도,패스트푸드,15406901
2020-02-13 00:00:00,경기도,피자,16817530
2020-02-13 00:00:00,경기도,한식,48677200
2020-02-13 00:00:00,경기도,회,8763300
2020-02-14 00:00:00,경기도,도시락,3697890
2020-02-14 00:00:00,경기도,돈까스/일식,26925700
2020-02-14 00:00:00,경기도,배달전문업체,5195600
2020-02-14 00:00:00,경기도,분식,31673900
2020-02-14 00:00:00,경기도,심부름,427900
2020-02-14 00:00:00,경기도,아시안/양식,7522680
2020-02-14 00:00:00,경기도,야식,24645000
2020-02-14 00:00:00,경기도,족발/보쌈,57144002
2020-02-14 00:00:00,경기도,중식,15014500
2020-02-14 00:00:00,경기도,찜탕,18540550
2020-02-14 00:00:00,경기도,치킨,85062650
2020-02-14 00:00:00,경기도,카페/디저트,25522050
2020-02-14 00:00:00,경기도,패스트푸드,15047900
2020-02-14 00:00:00,경기도,피자,19095670
2020-02-14 00:00:00,경기도,한식,52494600
2020-02-14 00:00:00,경기도,회,15938900
2020-02-15 00:00:00,경기도,도시락,3458510
2020-02-15 00:00:00,경기도,돈까스/일식,35870200
2020-02-15 00:00:00,경기도,배달전문업체,6047600
2020-02-15 00:00:00,경기도,분식,37687900
2020-02-15 00:00:00,경기도,심부름,478500
2020-02-15 00:00:00,경기도,아시안/양식,8980870
2020-02-15 00:00:00,경기도,야식,31180300
